eid,afid,name,domain,url,variants,match_count
10-s2.0-119831872,119831872,Permanente Do Programa de Pós-Graduação em Zootecnia,,,['Permanente Do Programa De Pós-graduação Em Zootecnia'],0
10-s2.0-119901985,119901985,Universidade Estadual do Norte de Fluminense,,,['Universidade Estadual Do Norte De Fluminense'],0
10-s2.0-119772431,119772431,Coordenação de Vigilância de Alimentos-Subsecret Ria de Vigilância,,,['Coordenação De Vigilância De Alimentos-subsecret Ria De Vigilância'],0
10-s2.0-112417967,112417967,Cooperativa Agroindustrial Consolata Ltda. - COPACOL,,,"['Copacol-agroindustrial Cooperative Consolota Ltda', 'Cooperativa Agroindustrial Consolata Ltda. - Copacol']",0
10-s2.0-119787402,119787402,Instituto Nacional de Colonização e Reforma Agrária,,,['Instituto Nacional De Colonização E Reforma Agrária'],0
10-s2.0-119771873,119771873,Joint Research Center for Genomic Applied to Climate Change (UMIP-GenClima),,,"['Joint Research Center For Genomics Applied To Climate Change (umip Genclima)', 'Joint Research Center For Genomic Applied To Climate Change (umip-genclima)']",0
10-s2.0-119764634,119764634,Brazilian National Council on Scientific and Technological Development-CNPq,,,['Brazilian National Council On Scientific And Technological Development-cnpq'],0
10-s2.0-119755981,119755981,State University of the Center-West,,,"['State University Of The Center-west', 'State University Of The Western Center', 'State University Of The Center West']",0
10-s2.0-119756421,119756421,Municipal Health Department of Natal,,,['Municipal Health Department Of Natal'],0
10-s2.0-119757056,119757056,Brazilian Dentistry Association – Section of Goiás,,,"['Brazilian Dentistry Association – Section Of Goiás', 'Brazilian Association Of Dentistry']",0
10-s2.0-119772721,119772721,National Research and Development Institute for Biology and Animal Nutrition,,,['National Research And Development Institute For Biology And Animal Nutrition'],0
10-s2.0-119756141,119756141,UFRRJ (PPGQ/UFRRJ),,,['Ufrrj (ppgq/ufrrj)'],0
10-s2.0-119201119,119201119,IFPA,,,[],0
10-s2.0-119756329,119756329,UFRRJ (PPGZ/UFRRJ),,,['Ufrrj (ppgz/ufrrj)'],0
10-s2.0-119756162,119756162,PPGZ/UFRRJ,,,['Ppgz/ufrrj'],0
10-s2.0-119756503,119756503,Instituto de Ciências Exatas da UFRRJ (ICE/UFRRJ),,,['Instituto De Ciências Exatas Da Ufrrj (ice/ufrrj)'],0
10-s2.0-118330271,118330271,Instituto Alto Montana da Serra Fina,,,"['Instituto Alto Montana Da Serra Fina', 'Instituto Alto Montana']",0
10-s2.0-119707578,119707578,Projeto Carnívoros do Iguaçu,,,['Projeto Carnívoros Do Iguaçu'],0
10-s2.0-119707722,119707722,Instituto para Conservação dos Carnívoros Neotropicais (Pró-Carnívoros),,,['Instituto Para Conservação Dos Carnívoros Neotropicais (pró-carnívoros)'],0
10-s2.0-119707682,119707682,Instituto Uiracu,,,['Instituto Uiracu'],0
10-s2.0-110426432,110426432,Instituto de Ciências Biológicas,,,[],0
10-s2.0-113501350,113501350,CCT/UEPB,,,['Cct/uepb'],0
10-s2.0-120364666,120364666,Comissão Executiva do Plano da Lavoura Cacaueira- Centro de Pesquisas do Cacau (CEPLAC-CEPEC),,,"['Comissão Executiva Do Plano Da Lavoura Cacaueira- Centro De Pesquisas Do Cacau (ceplac-cepec)', 'Centro De Pesquisas Do Cacau/comissão Executiva Do Plano Da Lavoura Cacaueira- Cepec/ceplac/mapa', 'Centro De Pesquisas Do Cacau-comissão Executiva Do Plano Da Lavoura Cacaueira']",0
10-s2.0-113763469,113763469,Wildlife Management Consultoria Veterinária Ltda,,,"['Wildlife Management Consultoria Veterinária', 'Wildlife Management Consultoria Veterinária Ltda']",0
10-s2.0-119562778,119562778,Fundação MS,,,['Fundação Ms'],0
10-s2.0-115301926,115301926,Centro Nacional de Pesquisa e Conservação da Biodiversidade Marinha do Sudeste e Sul do Brasil (CEPSUL/ICMBio),,,"['Centro Nacional De Pesquisa E Conservação Da Biodiversidade Marinha Do Sudeste E Sul Do Brasil (cepsul/icmbio)', 'Centro Nacional De Pesquisa E Conservação Da Biodiversidade Marinha Do Sudeste E Sul (cepsul)']",0
10-s2.0-100939565,100939565,Museu Oceanográfico ‘Prof. Eliézer de C. Rios’,,,"['Museu Oceanográfico ‘prof. Eliézer De C. Rios’', 'Museu Oceanográfico Eliézer De Carvalhos Rios']",0
10-s2.0-124752228,124752228,APA Anhatomirim-SC,,,"['Apa Anhatomirim-sc', 'Apa Anhatomirim']",0
10-s2.0-121795750,121795750,Kaosa,,,['Kaosa'],0
10-s2.0-127211620,127211620,Goiano Federal Institute of Education,,,[],0
10-s2.0-119268535,119268535,Institute of Botany,,,['Institute Of Botany'],0
10-s2.0-119177488,119177488,Faculdade La Salle,,,['Faculdade La Salle'],1
10-s2.0-130050902,130050902,Goiano Federal Institute (IF Goiano),,,['Goiano Federal Institute (if Goiano)'],0
10-s2.0-107133231,107133231,Biorigin Company,,,"['Biorigin Company', 'Biorigin']",0
10-s2.0-119027642,119027642,Member of the Advisory Council of the Biological Reserve of Gurupi,,,['Member Of The Advisory Council Of The Biological Reserve Of Gurupi'],0
10-s2.0-109412733,109412733,Aplicações e Tecnologias Espaciais (FUNCATE),,,"['Aplicações E Tecnologias Espaciais (funcate)', 'Funcate - Fundação De Ciência E Aplicações De Tecnologias Espaciais', 'Aplicações E Tecnologias Espaciais']",0
10-s2.0-119345050,119345050,Chico Mendes National Institute of Biodiversity Conservation (ICMBIO),,,['Chico Mendes National Institute of Biodiversity Conservation (ICMBIO)'],0
10-s2.0-119027569,119027569,Maranhão State Secretary of Environment and Natural Resources (SEMA),,,['Maranhão State Secretary of Environment and Natural Resources (SEMA)'],0
10-s2.0-101739737,101739737,Faber-Castell,,,"['Faber-castell', 'Faber Castell S/a']",0
10-s2.0-118649141,118649141,Instituto de Estudos do Mar Almirante Paulo Moreira (IEAPM-RJ),,,"['Instituto De Estudos Do Mar Almirante Paulo Moreira (ieapm-rj)', 'Instituto De Estudos Do Mar Almirante Paulo Moreira (ieapm)', 'Instituto De Estudos Do Mar Almirante Paulo Moreira']",0
10-s2.0-119003528,119003528,Laboratório de Vertebrados Aquáticos,,,['Laboratório De Vertebrados Aquáticos'],0
10-s2.0-114420311,114420311,State University of Mato Grasso do Sul,,,"['Universidade Estadual De Mato Grasso Do Sul', 'State University Of Mato Grasso Do Sul']",0
10-s2.0-118648320,118648320,Instituto de EStudos do Mar Almirante Paulo Moreira - IEAPM/RJ,,,['Instituto De Estudos Do Mar Almirante Paulo Moreira - Ieapm/rj'],0
10-s2.0-119800129,119800129,PO88 Sportive Events,,,['Po88 Sportive Events'],0
10-s2.0-118531653,118531653,Secretaria de Saúde do Distrito Federal -SES/DF,,,['Secretaria De Saúde Do Distrito Federal -ses/df'],0
10-s2.0-118475287,118475287,Conselho Nacional de Desenvolvimento Científico e Tecnológico's (CNPq) researcher,,,"[""Conselho Nacional de Desenvolvimento Científico e Tecnológico's (CNPq) researcher""]",0
10-s2.0-60289948,60289948,Centro Universitário Teresa D’Ávila,unifatea.edu.br,https://unifatea.edu.br/,"['Centro Universitário Teresa D’Ávila', ""Teresa D'Ávila University Center""]",1
10-s2.0-119194083,119194083,Secretaria de Estado da Saúde -SES/Superintendência de Vigilância em Saúde-SUVISA/GO,,,"['Secretaria Estadual De Saúde -ses/superintendência De Vigilância Em Saúde-suvisa/go', 'Secretaria De Estado Da Saúde-ses/superintendência De Vigilância Em Saúde-suvisa/go', 'Secretaria De Estado Da Saúde -ses/superintendência De Vigilância Em Saúde-suvisa/go']",0
10-s2.0-119312465,119312465,Centro Universitário Leão Sampaio,,,"['Centro Universitário Leão Sampaio', 'University Center Leão Sampaio-unileão', 'Leão Sampaio University Center', 'Centro Universitário Dr. Leão Sampaio', 'Centro Universitário Doutor Leão Sampaio – Unileão', 'Centro Universitário Doutor Leão Sampaio']",1
10-s2.0-119193474,119193474,Rua 136 Qd F44 Lt 22/24 Ed. César Sebba - Setor Sul,,,['Rua 136 Qd F44 Lt 22/24 Ed. César Sebba - Setor Sul'],0
10-s2.0-119193500,119193500,Faculdade União de Goyazes-FUG (College Union of Goyazes),,,['Faculdade União De Goyazes-fug (college Union Of Goyazes)'],0
10-s2.0-119151795,119151795,National Institute of Science and Technology for the Dairy Production Chain (INCT - Leite),,,['National Institute Of Science And Technology For The Dairy Production Chain (inct'],0
10-s2.0-105611507,105611507,Center for Zoonosis Control,,,[],0
10-s2.0-101448542,101448542,Departamento de Microbiologia,,,['Departamento De Microbiologia'],0
10-s2.0-119771872,119771872,Av José C de Oliveira,,,['Av José C De Oliveira'],0
10-s2.0-110116992,110116992,SES/RS,,,"['Ses/rs', 'Sesrs']",0
10-s2.0-119151972,119151972,Centro de Referência de Doenças Imuno-Infecciosas,,,"['Centro De Referência De Doenças Imuno-infecciosas', 'Centro De Referência De Doenças Imunoinfecciosas']",0
10-s2.0-107173812,107173812,Centro Universitário do Espírito Santo (UNESC),,,[],0
10-s2.0-100847619,100847619,Hospital dos Plantadores de Cana,,,"['Hospital Dos Plantadores De Cana', 'Hospital Plantadores De Cana']",0
10-s2.0-119707517,119707517,Health Department of Espírito Santo State,,,['Health Department Of Espírito Santo State'],0
10-s2.0-118323244,118323244,Laboratório Central de Saúde Pública LACEN,,,"['Laboratório Central De Saúde Pública Lacen', 'Laboratório Central De Saúde Pública', 'Laboratório Central De Saúde Pública (lacen) - Brasília', 'Lab. Central De Saude Publica']",0
10-s2.0-102052321,102052321,Central Public Health Laboratory Noel Nutels,,,"['Central Public Health Laboratory Noel Nutels', 'Noel Nutels Central Public Health Laboratory', 'Lab. Central De Saúde Pública Noel Nutels', 'Central Laboratory Of Public Heath Noel Nutels']",0
10-s2.0-119132005,119132005,Campinas Department of Public Health Surveillance,,,['Campinas Department Of Public Health Surveillance'],0
10-s2.0-109434164,109434164,Center for Cellular and Molecular Therapy - CTCMol,,,"['Molecular Therapy Center', 'Center Of Molecular And Cellular Therapy']",0
10-s2.0-119551346,119551346,Universidade La Salle,,,[],1
10-s2.0-119701025,119701025,Outpatient Clinic,,,['Outpatient Clinic'],0
10-s2.0-120315645,120315645,Health Secretariat of Natal,,,['Health Secretariat Of Natal'],0
10-s2.0-114176805,114176805,National Center for Wild Bird Conservation and Research,,,"['National Center For Wild Bird Conservation And Research', 'National Center For Bird Conservation And Research', 'Cemave- The National Center For Bird Conservation Research']",0
10-s2.0-119515770,119515770,Parque Estoril,,,['Parque Estoril'],0
10-s2.0-119233712,119233712,INOVA Biotecnologia,,,['Inova Biotecnologia'],0
10-s2.0-119515729,119515729,Quinzinho de Barros Municipal Zoological Park,,,[],0
10-s2.0-119312590,119312590,Stago Diagnostics,,,['Stago Diagnostics'],0
10-s2.0-119234205,119234205,STEQ Com e Representações LTDA,,,['Steq Com E Representações Ltda'],0
10-s2.0-110125447,110125447,Neuroimaging Laboratory,,,['Neuroimaging Laboratory'],0
10-s2.0-100825849,100825849,Fundação Centro de Hematologia e Hemoterapia deMinas Gerais (HEMOMINAS Foundation),,,"['Fundação Centro De Hematologia E Hemoterapia Deminas Gerais (hemominas Foundation)', 'Fundação Centro De Hematologia E Hemoterapia De Minas Gerais (hemominas Foundation)', 'Fundação Centro De Hematologia E Hemoterapia De Minas Gerais']",0
10-s2.0-116304326,116304326,Barão de Mauá University,,,['Barão de Mauá University'],0
10-s2.0-112346717,112346717,Center for Biotechnology and Cell Therapy,,,"['Center For Biotechnology And Cell Therapy', 'Biotechnology And Cellular Therapy Center']",0
10-s2.0-119043697,119043697,Circulating Biomarkers Laboratory,,,['Circulating Biomarkers Laboratory'],0
10-s2.0-118780330,118780330,Unidade Integrada Sesi Senai,,,['Unidade Integrada Sesi Senai'],0
10-s2.0-119317613,119317613,QGene-Solutions and Logistics in Health,,,[],0
10-s2.0-119318013,119318013,Board of Health from Barretos,,,[],0
10-s2.0-119317701,119317701,DNA Consult Genetics and Biotechnology,,,[],0
10-s2.0-119267529,119267529,Faculdade de Computação e Engenharia Elétrica,,,['Faculdade De Computação E Engenharia Elétrica'],0
10-s2.0-124394371,124394371,Instituto de Microbiologia,,,"['Instituto De Microbiologia', 'Instituto De Microbiología', 'Inst. De Microbiologia']",0
10-s2.0-115534670,115534670,CNPq-MCT,,,[],0
10-s2.0-119226687,119226687,Programa de Pós-Graduação em Biologia Experimental,,,[],0
10-s2.0-119744141,119744141,Centro Universitário Tocantinense Presidente Antônio Carlos,,,"['Centro Universitário Tocantinense Presidente Antônio Carlos', 'Centro Universitario Tocantinense Presidente Antonio Carlos']",1
10-s2.0-119743664,119743664,Acadêmico do Curso de Medicina,,,"['Curso De Medicina', 'Acadêmico Do Curso De Medicina']",0
10-s2.0-106585809,106585809,Hospital Imaculada Conceição da Sociedade Portuguesa de Beneficência,,,"['Hospital Imaculada Conceição Da Sociedade Portuguesa De Beneficência', 'Hospital Da Sociedade Portuguesa De Beneficência']",0
10-s2.0-119030032,119030032,Microbiome Study Group,,,['Microbiome Study Group'],0
10-s2.0-112659637,112659637,Institute of Tropical Medicine of Rio Grande do Norte,,,[],0
10-s2.0-112389948,112389948,SD&W Modelagem e Soluções Estratégicas Ltda.,,,"['Sd And W Modelagem E Soluções Estratégicas Ltda.', 'Sd&w Modelagem E Soluções Estratégicas Ltda.']",0
10-s2.0-118612586,118612586,Instituto de Bioquímica Médica Leopoldo de Meis,,,['Instituto De Bioquímica Médica Leopoldo De Meis'],0
10-s2.0-118643342,118643342,Promove College of Technology,,,"['Promove College Of Technology', 'Promove Faculty Of Technology', 'Faculty Promove Of Technology – Fpt']",0
10-s2.0-106988042,106988042,Laboratory of Clinical and Experimental Immunology,,,['Laboratory of Clinical and Experimental Immunology'],0
10-s2.0-118137212,118137212,Laboratory of Pediatric Respirology,,,['Laboratory of Pediatric Respirology'],0
10-s2.0-109662013,109662013,Laboratory of Cellular and Molecular Immunology,,,[],0
10-s2.0-118137362,118137362,Laboratory of Respiratory Physiology,,,['Laboratory of Respiratory Physiology'],0
10-s2.0-118136952,118136952,Infant Center,,,['Infant Center'],0
10-s2.0-119151451,119151451,National Tuberculosis Control Program,,,"['National Tuberculosis Control Program', 'National Tuberculosis Programme', 'National Dengue Control Programme']",0
10-s2.0-113848526,113848526,Graduate Program in Medicine and Biomedicine-Institute of Education and Research Santa Casa,,,['Graduate Program In Medicine And Biomedicine-institute Of Education And Research Santa Casa'],0
10-s2.0-112888698,112888698,Federal University of Recife,,,['Federal University Of Recife'],0
10-s2.0-128334463,128334463,Federal Institute of Education,,,['Federal Institute Of Education'],0
10-s2.0-118533625,118533625,b Ambulatory of Memory and Behavior Disorders,,,['Ambulatory Of Memory And Behavior Disorders'],0
10-s2.0-119756816,119756816,Scientific Initiation Fellowships Institutional Program (FACEPE),,,['Scientific Initiation Fellowships Institutional Program (facepe)'],0
10-s2.0-110265076,110265076,National Research Council of Brazil,,,"['National Research Council Of Brazil', 'National Council Of Research']",0
10-s2.0-119176876,119176876,Faculty of Pharmacy of Federal University of Bahia,,,['Faculty Of Pharmacy Of Federal University Of Bahia'],0
10-s2.0-109996328,109996328,INCT-TM,,,"['Inct-tm', 'School Of Medicine (inct-tm)']",0
10-s2.0-112954351,112954351,Instituto José Frota (IJF) Hospital,,,[],0
10-s2.0-119177391,119177391,Center of Innovation and Preclinical Studies (CIENP),,,"['Center Of Innovation And Preclinical Research', 'Center Of Innovation And Preclinical Studies (cienp)']",0
10-s2.0-119592293,119592293,Brazil-Amazon Integrated Faculty,,,['Brazil-amazon Integrated Faculty'],0
10-s2.0-119045539,119045539,Anhanguera College of Rio Grande,,,['Anhanguera College Of Rio Grande'],0
10-s2.0-101924175,101924175,Colégio Pedro II,,,"['Colégio Pedro Ii', 'Pedro Ii School', 'Col Pedro Ii']",1
10-s2.0-119849618,119849618,Empresa Brasileira de Infraestrutura Aeroportuária,,,['Empresa Brasileira De Infraestrutura Aeroportuária'],0
10-s2.0-100341877,100341877,Instituto de Neurologia Deolindo Couto,,,"['Instituto De Neurologia Deolindo Couto', 'Inst. Of Neurology Deolindo Couto', 'Institute Of Neurology Deolindo Couto', 'Inst. Neurol. Deolindo Couto', 'Inst. De Neurologia Deolindo Couto', 'Instituto Neurologia Deolindo Couto', 'Instituto De Neurologia Deolindo Couto (indc-cda/ipub)', 'Inst. De Neurologia Deolindo Conto']",0
10-s2.0-100464339,100464339,Clinic Hospital State of São Paulo,,,"['Clinic Hospital State Of São Paulo', 'São Paulo State Secretariat Of Environment', 'University Of State Of São Paulo', 'São Paulo Universityhospital Of Clinics', 'São Paulo State Hospital At Sumaré', 'São Paulo Epilepsy Clinic', 'State Of São Paulo', 'State Of Sao Paulo - Fapesp', 'Penitentiary Counseling Of São Paulo State', 'Metrology Network Of São Paulo State']",0
10-s2.0-119523245,119523245,Uni-FACEF Medical School,,,"['Unifacef Medical School', 'Uni-facef Medical School']",0
10-s2.0-60302636,60302636,Ericsson Telecomunicações S.A.,,,"['Ericsson Telecomunicações S.A.', 'Ericsson Telecommunications SA']",0
10-s2.0-119849230,119849230,Departamento de Fisioterapia,,,['Departamento De Fisioterapia'],0
10-s2.0-118881772,118881772,NNH-Neurology Neuroscience and Headache,,,['Nnh-neurology Neuroscience And Headache'],0
10-s2.0-119268428,119268428,Instituto Nacional de Ciência e Tecnologia em Inovação Nanobiofarmacêutica,,,['Instituto Nacional de Ciência e Tecnologia em Inovação Nanobiofarmacêutica'],0
10-s2.0-118882456,118882456,Instituto Santista de Olhos,,,['Instituto Santista De Olhos'],0
10-s2.0-100618021,100618021,Clínica Neurológica,,,[],0
10-s2.0-117495327,117495327,Centro Universitário Municipal de São José,,,"['Centro Universitário Municipal De São José', 'Prefeitura Municipal De São José']",1
10-s2.0-109317934,109317934,Federal University of Health Sciences School of Medicine,,,"['University Of Health Sciences', 'School Of Health Sciences', 'Pathology Federal University Of Health Sciences', 'Institute Of Health Sciences', 'Federal University Of Health Sciences School Of Medicine']",0
